Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_30_913.jpg;-1.526009;0.8982661;0;0.09689473;99.67693;85.56921;0.411718;291.0884;359.9884
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_30_979.jpg;0;1;0;0.1665701;99.68203;85.55646;0.6396329;291.225;0.00742904
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_046.jpg;0;1;0;0.2048088;99.69035;85.53467;0.975827;291.4873;-0.00226603
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_113.jpg;0;1;0;0.25138;99.69786;85.5154;1.226433;291.4087;-0.0001864855
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_179.jpg;0;1;0;0.3150235;99.70573;85.49622;1.318594;291.3051;-0.001132457
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_247.jpg;0;1;0;0.3947194;99.71629;85.46949;1.156275;291.4285;-0.001390226
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_305.jpg;0;1;0;0.4427864;99.72585;85.44486;1.098351;291.407;0.001499542
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_370.jpg;0;1;0;0.4897947;99.73666;85.41698;1.092773;291.5178;-0.002324074
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_437.jpg;0;1;0;0.549951;99.74924;85.38489;1.155192;291.605;-4.543266E-05
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_504.jpg;0;1;0;0.5953242;99.76733;85.33861;1.236121;291.4993;-0.001109951
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_580.jpg;0;1;0;0.6311663;99.78156;85.30224;1.228666;291.5333;-0.0001887274
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_646.jpg;0;1;0;0.7102917;99.80233;85.24899;1.208126;291.5148;-0.0007685805
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_713.jpg;0;1;0;0.7646608;99.81928;85.20544;1.19496;291.4724;-0.0005823335
